name,id,desc,type,access,val
"Zone2_Cooling_Stage2_Compressor_Command.Select",12367,"Zone 3 Stage 2 - Stage 2 Compressor Command",BOOL,RW,"0"
"Zone2_Cooling_Stage2_Compressor_Command.Val",12368,"Zone 3 Stage 2 - Stage 2 Compressor Command",BOOL,RW,"0"
"Zone2_Cooling_Stage2_Compressor_Status.Actual",12370,"Zone 3 Stage 2 - Stage 2 Compressor Status",BOOL,R,"0"
"Zone2_Cooling_Stage2_Compressor_Status.Manual",12371,"Zone 3 Stage 2 - Stage 2 Compressor Status",BOOL,RW,"0"
"Zone2_Cooling_Stage2_Compressor_Status.Select",12372,"Zone 3 Stage 2 - Stage 2 Compressor Status",BOOL,RW,"0"
"Zone2_Cooling_Stage2_Compressor_Status.Val",12373,"Zone 3 Stage 2 - Stage 2 Compressor Status",BOOL,RW,"0"
"Zone2_Cooling_Stage2_TurnOff_SetPoint",12374,"Zone 3 Stage 2 - Cooling Stage 2 Turns Off Set Point - Percent of Control Signal",REAL,RW,"5.00"
"Zone2_Cooling_Stage2_TurnOn_SetPoint",12375,"Zone 3 Stage 2 - Cooling Stage 2 Turns On Set Point - Percent of Control Signal",REAL,RW,"20.00"
"Zone2_Cooling_SuctionPressure_Sensor.Actual",12376,"Zone 2 - Suction Pressure",REAL,R,"0.00"
"Zone2_Cooling_SuctionPressure_Sensor.Manual",12377,"Zone 2 - Suction Pressure",REAL,RW,"0.00"
"Zone2_Cooling_SuctionPressure_Sensor.Select",12378,"Zone 2 - Suction Pressure",BOOL,RW,"0"
"Zone2_Cooling_SuctionPressure_Sensor.Val",12379,"Zone 2 - Suction Pressure",REAL,RW,"0.00"
"Zone2_Cooling_SuctionTemp_Sensor.Actual",12380,"Zone 2 - Suction Temperature",REAL,R,"0.00"
"Zone2_Cooling_SuctionTemp_Sensor.Manual",12381,"Zone 2 - Suction Temperature",REAL,RW,"0.00"
"Zone2_Cooling_SuctionTemp_Sensor.Select",12382,"Zone 2 - Suction Temperature",BOOL,RW,"0"
"Zone2_Cooling_SuctionTemp_Sensor.Val",12383,"Zone 2 - Suction Temperature",REAL,RW,"0.00"
"Zone2_Cooling_TXValveSync_OffTimer",12385,"Zone 2 - TX Valve Sync Off Timer - Time before recovery turns off (run time)",INT,RW,"300"
"Zone2_Cooling_TXValveSync_OnTimer",12386,"Zone 2 - TX Valve Sync On Timer - Time before recovery turns on ",INT,RW,"24"
"Zone2_Cooling_TXValve_Enable.Manual",12388,"Zone 2 - TX Valve Enable",BOOL,RW,"0"
"Zone2_Cooling_TXValve_Enable.Select",12389,"Zone 2 - TX Valve Enable",BOOL,RW,"0"
"Zone2_Cooling_TXValve_Enable.Val",12390,"Zone 2 - TX Valve Enable",BOOL,R,"0"
"Zone2_Cooling_TXValve_StatusAlarm.Actual",12391,"Zone 2 - TX Valve Status Alarm",BOOL,R,"0"
"Zone2_Cooling_TXValve_StatusAlarm.Manual",12392,"Zone 2 - TX Valve Status Alarm",BOOL,RW,"0"
"Zone2_Cooling_TXValve_StatusAlarm.Select",12393,"Zone 2 - TX Valve Status Alarm",BOOL,RW,"0"
"Zone2_DAT_SetPoint",12395,"Zone 2 - Discharge Temperature Air Set Point",REAL,RW,"0.00"
"Zone2_Dehum_Demand",12396,"Zone 2 - Dehumidification Demand",REAL,RW,"0.00"
"Zone2_Dehum_Demand_PID.CoolHeatMode",12397,"Zone 2 - Dehumidification Demand PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone2_Dehum_Demand_PID.DeadBand",12398,"Zone 2 - Dehumidification Demand PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone2_Dehum_Demand_PID.DirRevMode",12399,"Zone 2 - Dehumidification Demand PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Zone2_Dehum_Demand_PID.HighLim",12402,"Zone 2 - Dehumidification Demand PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone2_Dehum_Demand_PID.ItermSet",12405,"Zone 2 - Dehumidification Demand PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_Dehum_Demand_PID.ItermVal",12406,"Zone 2 - Dehumidification Demand PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone2_Dehum_Demand_PID.Kp",12407,"Zone 2 - Dehumidification Demand PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone2_Dehum_Demand_PID.LowLim",12408,"Zone 2 - Dehumidification Demand PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone2_Dehum_Demand_PID.ManMode",12409,"Zone 2 - Dehumidification Demand PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone2_Dehum_Demand_PID.ManOut",12410,"Zone 2 - Dehumidification Demand PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone2_Dehum_Demand_PID.Td",12414,"Zone 2 - Dehumidification Demand PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_Dehum_Demand_PID.Ti",12415,"Zone 2 - Dehumidification Demand PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_Fan1_Enable.Manual",12417,"Zone 2 - Fan 1 Enable",BOOL,RW,"0"
"Zone2_Fan1_Enable.Select",12418,"Zone 2 - Fan 1 Enable",BOOL,RW,"0"
"Zone2_Fan1_Enable.Val",12419,"Zone 2 - Fan 1 Enable",BOOL,R,"0"
"Zone2_Fan2_Enable.Manual",12423,"Zone 2 - Fan 2 Enable",BOOL,RW,"0"
"Zone2_Fan2_Enable.Select",12424,"Zone 2 - Fan 2 Enable",BOOL,RW,"0"
"Zone2_Fan2_Enable.Val",12425,"Zone 2 - Fan 2 Enable",BOOL,R,"0"
"Zone2_Fan3_Enable.Manual",12429,"Zone 2 - Fan 3 Enable",BOOL,RW,"0"
"Zone2_Fan3_Enable.Select",12430,"Zone 2 - Fan 3 Enable",BOOL,RW,"0"
"Zone2_Fan3_Enable.Val",12431,"Zone 2 - Fan 3 Enable",BOOL,R,"0"
"Zone2_Fan4_Enable.Manual",12435,"Zone 2 - Fan 4 Enable",BOOL,RW,"0"
"Zone2_Fan4_Enable.Select",12436,"Zone 2 - Fan 4 Enable",BOOL,RW,"0"
"Zone2_Fan4_Enable.Val",12437,"Zone 2 - Fan 4 Enable",BOOL,R,"0"
"Zone2_Fan5_Enable.Manual",12441,"Zone 2 - Fan 5 Enable",BOOL,RW,"0"
"Zone2_Fan5_Enable.Select",12442,"Zone 2 - Fan 5 Enable",BOOL,RW,"0"
"Zone2_Fan5_Enable.Val",12443,"Zone 2 - Fan 5 Enable",BOOL,R,"0"
"Zone2_Fan6_Enable.Manual",12447,"Zone 2 - Fan 6 Enable",BOOL,RW,"0"
"Zone2_Fan6_Enable.Select",12448,"Zone 2 - Fan 6 Enable",BOOL,RW,"0"
"Zone2_Fan6_Enable.Val",12449,"Zone 2 - Fan 6 Enable",BOOL,R,"0"
"Zone2_Fan7_Enable.Manual",12453,"Zone 2 - Fan 7 Enable",BOOL,RW,"0"
"Zone2_Fan7_Enable.Select",12454,"Zone 2 - Fan 7 Enable",BOOL,RW,"0"
"Zone2_Fan7_Enable.Val",12455,"Zone 2 - Fan 7 Enable",BOOL,R,"0"
"Zone2_Fan8_Enable.Manual",12459,"Zone 2 - Fan 8 Enable",BOOL,RW,"0"
"Zone2_Fan8_Enable.Select",12460,"Zone 2 - Fan 8 Enable",BOOL,RW,"0"
"Zone2_Fan8_Enable.Val",12461,"Zone 2 - Fan 8 Enable",BOOL,R,"0"
"Zone2_Fan_CFM_Alarm_Delay",12464,"Zone 2 - Fan Air Flow Alarm Delay",INT,RW,"120"
"Zone2_Fan_CFM_Alarm_SetPoint",12465,"Zone 2 - Fan Air Flow Alarm Set Point",REAL,RW,"5000.00"
"Zone2_Fan_CFM_Enable_SetPoint",12466,"Zone 2 - Fan Air Flow Set Point",REAL,RW,"6000.00"
"Zone2_Fan_CFM_EquipmentOff_SetPoint",12467,"Zone 2 - Fan Equipment On Set Point",REAL,RW,"5500.00"
"Zone2_Fan_CFM_EquipmentOn_SetPoint",12468,"Zone 2 - Fan Equipment Off Set Point",REAL,RW,"5400.00"
"Zone2_Fan_CFM_Sensor.Actual",12469,"Zone 2 - Fan Air Flow Sensor",REAL,RW,"0.00"
"Zone2_Fan_CFM_Sensor.Manual",12470,"Zone 2 - Fan Air Flow Sensor",REAL,RW,"0.00"
"Zone2_Fan_CFM_Sensor.Select",12471,"Zone 2 - Fan Air Flow Sensor",BOOL,RW,"0"
"Zone2_Fan_CFM_Sensor.Val",12472,"Zone 2 - Fan Air Flow Sensor",REAL,RW,"0.00"
"Zone2_Fan_Cmd.Manual",12474,"Zone 2 - Air Fan Command",BOOL,RW,"0"
"Zone2_Fan_Cmd.Select",12475,"Zone 2 - Air Fan Command",BOOL,RW,"0"
"Zone2_Fan_Cmd.Val",12476,"Zone 2 - Air Fan Command",BOOL,RW,"0"
"Zone2_Fan_ControlSignal",12477,"Zone 2 - Fan Control Signal (All Zone 2 Fans)",REAL,RW,"0.00"
"Zone2_Fan_ControlSignal_PID.CoolHeatMode",12478,"Zone 2 - Fan Control Signal PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone2_Fan_ControlSignal_PID.DeadBand",12479,"Zone 2 - Fan Control Signal PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone2_Fan_ControlSignal_PID.DirRevMode",12480,"Zone 2 - Fan Control Signal PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"1"
"Zone2_Fan_ControlSignal_PID.HighLim",12483,"Zone 2 - Fan Control Signal PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone2_Fan_ControlSignal_PID.ItermSet",12486,"Zone 2 - Fan Control Signal PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_Fan_ControlSignal_PID.ItermVal",12487,"Zone 2 - Fan Control Signal PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone2_Fan_ControlSignal_PID.Kp",12488,"Zone 2 - Fan Control Signal PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.00"
"Zone2_Fan_ControlSignal_PID.LowLim",12489,"Zone 2 - Fan Control Signal PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone2_Fan_ControlSignal_PID.ManMode",12490,"Zone 2 - Fan Control Signal PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone2_Fan_ControlSignal_PID.ManOut",12491,"Zone 2 - Fan Control Signal PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone2_Fan_ControlSignal_PID.Td",12495,"Zone 2 - Fan Control Signal PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_Fan_ControlSignal_PID.Ti",12496,"Zone 2 - Fan Control Signal PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_Fan_Reset",12498,"Zone 2 - Fan Lockout Reset",BOOL,R,"0"
"Zone2_Fan_Startup_Setpoint",12499,"Zone 2 Air - Fan Startup Setpoint",REAL,RW,"0.00"
"Zone2_Fan_Startup_Timer",12500,"Zone 2 Air - Fan Startup Run Timer",INT,RW,"0"
"Zone2_HeatingCoil_LeavingWaterTemp_Sensor.Actual",12501,"Zone 2 - Heating Coil Leaving Water Temperature",REAL,R,"0.00"
"Zone2_HeatingCoil_LeavingWaterTemp_Sensor.Manual",12502,"Zone 2 - Heating Coil Leaving Water Temperature",REAL,RW,"0.00"
"Zone2_HeatingCoil_LeavingWaterTemp_Sensor.Select",12503,"Zone 2 - Heating Coil Leaving Water Temperature",BOOL,RW,"0"
"Zone2_HeatingCoil_LeavingWaterTemp_Sensor.Val",12504,"Zone 2 - Heating Coil Leaving Water Temperature",REAL,RW,"0.00"
"Zone2_Heating_HighLimit_Setpoint",12506,"Zone 2 - Heating High Limit Set Point",REAL,RW,"30.00"
"Zone2_Heating_Limit_PID.CoolHeatMode",12508,"Zone 2 - Heating High Limit PID - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"1"
"Zone2_Heating_Limit_PID.DeadBand",12509,"Zone 2 - Heating High Limit PID - Deadband centered on the set point",REAL,RW,"1.00"
"Zone2_Heating_Limit_PID.DirRevMode",12510,"Zone 2 - Heating High Limit PID - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Zone2_Heating_Limit_PID.HighLim",12513,"Zone 2 - Heating High Limit PID - Maximum Output value",REAL,RW,"100.00"
"Zone2_Heating_Limit_PID.ItermSet",12516,"Zone 2 - Heating High Limit PID - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_Heating_Limit_PID.ItermVal",12517,"Zone 2 - Heating High Limit PID - Integral term value to be set",REAL,RW,"0.00"
"Zone2_Heating_Limit_PID.Kp",12518,"Zone 2 - Heating High Limit PID - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone2_Heating_Limit_PID.LowLim",12519,"Zone 2 - Heating High Limit PID - Minimum Output value",REAL,RW,"0.00"
"Zone2_Heating_Limit_PID.ManMode",12520,"Zone 2 - Heating High Limit PID - Enable manual mode",BOOL,RW,"0"
"Zone2_Heating_Limit_PID.ManOut",12521,"Zone 2 - Heating High Limit PID - Output value in manual mode",REAL,RW,"0.00"
"Zone2_Heating_Limit_PID.Td",12525,"Zone 2 - Heating High Limit PID - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_Heating_Limit_PID.Ti",12526,"Zone 2 - Heating High Limit PID - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_HotGasSolenoid_Command.Manual",12528,"Zone 2 - Hot Gas Solenoid Command",BOOL,RW,"0"
"Zone2_HotGasSolenoid_Command.Select",12529,"Zone 2 - Hot Gas Solenoid Command",BOOL,RW,"0"
"Zone2_HotGasSolenoid_Command.Val",12530,"Zone 2 - Hot Gas Solenoid Command",BOOL,RW,"0"
"Zone2_HotGasValve_ControlSignal.Manual",12532,"Zone 2 - Hot Gas Valve Control Signal",REAL,RW,"0.00"
"Zone2_HotGasValve_ControlSignal.Select",12533,"Zone 2 - Hot Gas Valve Control Signal",BOOL,RW,"0"
"Zone2_HotGasValve_ControlSignal.Val",12534,"Zone 2 - Hot Gas Valve Control Signal",REAL,RW,"0.00"
"Zone2_HotGasValve_CoolingSignal",12535,"Zone 2 - Hot Gas Valve Cooling Signal",REAL,RW,"100.00"
"Zone2_HotGasValve_Delay",12536,"Zone 2 - Hot Gas Valve Delay Timer",INT,RW,"15"
"Zone2_HotGasValve_HighLimit_Signal",12537,"Zone 2 - Hot Gas Valve Low Limit Signal",REAL,RW,"0.00"
"Zone2_HotGasValve_HighLimit_Signal_SetPoint",12538,"Zone 2 - Hot Gas Valve High Signal Set Point (Comp_Sig)",REAL,RW,"20.00"
"Zone2_HotGasValve_LowLimit_Signal",12539,"Zone 2 - Hot Gas Valve High Limit Signal",REAL,RW,"0.00"
"Zone2_HotGasValve_LowLimit_Signal_SetPoint",12540,"Zone 2 - Hot Gas Valve Low Signal Set Point (Comp_Sig)",REAL,RW,"5.00"
"Zone2_HotGasValve_SuctionPressureLowLimit_Signal_SetPoint",12541,"Zone 2 - Hot Gas Valve High Signal Set Point (Comp_Sig)",REAL,RW,"20.00"
"Zone2_HotGasValve_SuctionPressure_LowLimitSetPoint",12542,"Zone 2 - Suction Pressure Hot Gas Valve High Set Point",REAL,RW,"115.00"
"Zone2_HotGasValve_SuctionPressure_PID.CoolHeatMode",12543,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone2_HotGasValve_SuctionPressure_PID.DeadBand",12544,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionPressure_PID.DirRevMode",12545,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"1"
"Zone2_HotGasValve_SuctionPressure_PID.HighLim",12548,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone2_HotGasValve_SuctionPressure_PID.ItermSet",12551,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_HotGasValve_SuctionPressure_PID.ItermVal",12552,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionPressure_PID.Kp",12553,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone2_HotGasValve_SuctionPressure_PID.LowLim",12554,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionPressure_PID.ManMode",12555,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone2_HotGasValve_SuctionPressure_PID.ManOut",12556,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionPressure_PID.Td",12560,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionPressure_PID.Ti",12561,"Zone 2 - Hot Gas Valve Suction Pressure PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_HotGasValve_SuctionTempHighLimit_Signal_SetPoint",12562,"Zone 2 - Hot Gas Valve Low Signal Set Point (Comp_Sig)",REAL,RW,"5.00"
"Zone2_HotGasValve_SuctionTemp_HighLimitSetPoint",12563,"Zone 2 - Suction Temperature Hot Gas Valve Low Set Point",REAL,RW,"18.00"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.CoolHeatMode",12564,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"0"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.DeadBand",12565,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.DirRevMode",12566,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"1"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.HighLim",12569,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.ItermSet",12572,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.ItermVal",12573,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.Kp",12574,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.LowLim",12575,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.ManMode",12576,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.ManOut",12577,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.Td",12581,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_HotGasValve_SuctionTemp_HighLimit_PID.Ti",12582,"Zone 2 - Hot Gas Valve Suction Temperature PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_RH1_Sensor.Actual",12583,"Zone 2 - Humidity Sensor 1",REAL,RW,"0.00"
"Zone2_RH1_Sensor.Manual",12584,"Zone 2 - Humidity Sensor 1",REAL,RW,"0.00"
"Zone2_RH1_Sensor.Select",12585,"Zone 2 - Humidity Sensor 1",BOOL,RW,"0"
"Zone2_RH1_Sensor.Val",12586,"Zone 2 - Humidity Sensor 1",REAL,RW,"0.00"
"Zone2_RH2_Sensor.Actual",12587,"Zone 2 - Humidity Sensor 2",REAL,RW,"0.00"
"Zone2_RH2_Sensor.Manual",12588,"Zone 2 - Humidity Sensor 2",REAL,RW,"0.00"
"Zone2_RH2_Sensor.Select",12589,"Zone 2 - Humidity Sensor 2",BOOL,RW,"0"
"Zone2_RH2_Sensor.Val",12590,"Zone 2 - Humidity Sensor 2",REAL,RW,"0.00"
"Zone2_RH_Alarm_Timer",12591,"Zone 2 - Humidity Alarm Timer",INT,RW,"300"
"Zone2_RH_High_Alarm_SetPoint",12592,"Zone 2 - Humidity High Alarm Set Point",REAL,RW,"90.00"
"Zone2_RH_Low_Alarm_SetPoint",12593,"Zone 2 - Humidity Low Alarm Set Point",REAL,RW,"30.00"
"Zone2_RH_Sensor.Actual",12594,"Zone 2 - Humidity Sensor",REAL,RW,"0.00"
"Zone2_RH_Sensor.Manual",12595,"Zone 2 - Humidity Sensor",REAL,RW,"0.00"
"Zone2_RH_Sensor.Select",12596,"Zone 2 - Humidity Sensor",BOOL,RW,"0"
"Zone2_RH_Sensor.Val",12597,"Zone 2 - Humidity Sensor",REAL,RW,"0.00"
"Zone2_RH_SetPoint",12598,"Zone 2 - Humidity Set Pont",REAL,RW,"50.00"
"Zone2_ReHeat_Boiler_Enable_Setpoint",12599,"Zone 2 - Reheat Boiler Enable Setpoint (% of Control Signal)",REAL,RW,"25.00"
"Zone2_ReHeat_ControlSignal.Manual",12601,"Zone 2 - ReHeat Control Signal",REAL,RW,"0.00"
"Zone2_ReHeat_ControlSignal.Select",12602,"Zone 2 - ReHeat Control Signal",BOOL,RW,"0"
"Zone2_ReHeat_ControlSignal.Val",12603,"Zone 2 - ReHeat Control Signal",REAL,RW,"0.00"
"Zone2_ReHeat_PID.CoolHeatMode",12604,"Zone 2 - ReHeat PID Loop - FALSE: Cooling Mode, TRUE: Heating Mode",BOOL,RW,"1"
"Zone2_ReHeat_PID.DeadBand",12605,"Zone 2 - ReHeat PID Loop - Deadband centered on the set point",REAL,RW,"0.00"
"Zone2_ReHeat_PID.DirRevMode",12606,"Zone 2 - ReHeat PID Loop - FALSE: Direct Mode, TRUE: Reverse Mode",BOOL,RW,"0"
"Zone2_ReHeat_PID.HighLim",12609,"Zone 2 - ReHeat PID Loop - Maximum Output value",REAL,RW,"100.00"
"Zone2_ReHeat_PID.ItermSet",12612,"Zone 2 - ReHeat PID Loop - Set Integral term to a specific real value",BOOL,RW,"0"
"Zone2_ReHeat_PID.ItermVal",12613,"Zone 2 - ReHeat PID Loop - Integral term value to be set",REAL,RW,"0.00"
"Zone2_ReHeat_PID.Kp",12614,"Zone 2 - ReHeat PID Loop - Proportional gain (Kp=0)",REAL,RW,"0.30"
"Zone2_ReHeat_PID.LowLim",12615,"Zone 2 - ReHeat PID Loop - Minimum Output value",REAL,RW,"0.00"
"Zone2_ReHeat_PID.ManMode",12616,"Zone 2 - ReHeat PID Loop - Enable manual mode",BOOL,RW,"0"
"Zone2_ReHeat_PID.ManOut",12617,"Zone 2 - ReHeat PID Loop - Output value in manual mode",REAL,RW,"0.00"
"Zone2_ReHeat_PID.Td",12621,"Zone 2 - ReHeat PID Loop - Derivative time expressed in seconds",REAL,RW,"0.00"
"Zone2_ReHeat_PID.Ti",12622,"Zone 2 - ReHeat PID Loop - Integral time expressed in seconds",REAL,RW,"10.00"
"Zone2_ReHeat_Pump_Enable.Manual",12624,"Zone 2 - ReHeating Pump Enable",BOOL,RW,"0"
"Zone2_ReHeat_Pump_Enable.Select",12625,"Zone 2 - ReHeating Pump Enable",BOOL,RW,"0"
"Zone2_ReHeat_Pump_Enable.Val",12626,"Zone 2 - ReHeating Pump Enable",BOOL,RW,"0"
"Zone2_ReHeat_Pump_SetPoint",12627,"Zone 2 - Reheat Pump Set Point",REAL,RW,"5.00"
"Zone2_ReHeat_TankAlarm.Manual",12629,"Zone 2 - ReHeat Glycol Tank Alarm",BOOL,RW,"0"
"Zone2_ReHeat_TankAlarm.Select",12630,"Zone 2 - ReHeat Glycol Tank Alarm",BOOL,RW,"0"
"Zone2_ReHeat_TankAlarm.Val",12631,"Zone 2 - ReHeat Glycol Tank Alarm",BOOL,RW,"0"
"Zone2_Rm_Temp_High_SetPoint",12632,"Zone 2 - Room Air High Temp Set Point",REAL,RW,"22.00"
"Zone2_Rm_Temp_Low_SetPoint",12633,"Zone 2 - Room Air Low Temp Set Point",REAL,RW,"18.00"
"Zone2_SA_RH_Alarm_Timer",12634,"Zone 2 - Supply Air Humidity Alarm Timer",INT,RW,"60"
"Zone2_SA_RH_High_Alarm_SetPoint",12635,"Zone 2 - Supply Air Humidity High Alarm Set Point",REAL,RW,"90.00"
"Zone2_SA_RH_Low_Alarm_SetPoint",12636,"Zone 2 - Supply Air Humidity Low Alarm Set Point",REAL,RW,"30.00"
"Zone2_SA_RH_Sensor.Actual",12637,"Zone 2 - Supply Air Humidity Sensor",REAL,RW,"0.00"
"Zone2_SA_RH_Sensor.Manual",12638,"Zone 2 - Supply Air Humidity Sensor",REAL,RW,"0.00"
"Zone2_SA_RH_Sensor.Select",12639,"Zone 2 - Supply Air Humidity Sensor",BOOL,RW,"0"
"Zone2_SA_RH_Sensor.Val",12640,"Zone 2 - Supply Air Humidity Sensor",REAL,RW,"0.00"
"Zone2_SA_Temp_Alarm_Timer",12641,"Zone 2 - Supply Air Temperature Alarm Timer",INT,RW,"300"
"Zone2_SA_Temp_High_Alarm_SetPoint",12642,"Zone 2 - Supply Air Temperature High Alarm Set Point",REAL,RW,"27.00"
"Zone2_SA_Temp_High_SetPoint",12643,"Zone 2 - Discharge Air High Temp Set Point",REAL,RW,"22.00"
"Zone2_SA_Temp_Low_Alarm_SetPoint",12644,"Zone 2 - Supply Air Temperature Low Alarm Set Point",REAL,RW,"2.00"
"Zone2_SA_Temp_Low_Alarm_Timer",12645,"Zone 2 - Supply Air Temperature Low Alarm Timer",INT,RW,"60"
"Zone2_SA_Temp_Low_SetPoint",12646,"Zone 2 - Discharge Air Low Temp Set Point",REAL,RW,"19.00"
"Zone2_SA_Temp_Sensor.Actual",12647,"Zone 2 - Supply Air Temperature Sensor",REAL,R,"0.00"
"Zone2_SA_Temp_Sensor.Manual",12648,"Zone 2 - Supply Air Temperature Sensor",REAL,RW,"0.00"
"Zone2_SA_Temp_Sensor.Select",12649,"Zone 2 - Supply Air Temperature Sensor",BOOL,RW,"0"
"Zone2_SA_Temp_Sensor.Val",12650,"Zone 2 - Supply Air Temperature Sensor",REAL,RW,"0.00"
"Zone2_Temp1_Sensor.Actual",12651,"Zone 2 - Temperature Sensor 1",REAL,R,"0.00"
"Zone2_Temp1_Sensor.Manual",12652,"Zone 2 - Temperature Sensor 1",REAL,RW,"0.00"
"Zone2_Temp1_Sensor.Select",12653,"Zone 2 - Temperature Sensor 1",BOOL,RW,"0"
"Zone2_Temp1_Sensor.Val",12654,"Zone 2 - Temperature Sensor 1",REAL,RW,"0.00"
"Zone2_Temp2_Sensor.Actual",12655,"Zone 2 - Temperature Sensor 2",REAL,R,"0.00"
"Zone2_Temp2_Sensor.Manual",12656,"Zone 2 - Temperature Sensor 2",REAL,RW,"0.00"
"Zone2_Temp2_Sensor.Select",12657,"Zone 2 - Temperature Sensor 2",BOOL,RW,"0"
